BpHYR1_031458	ubiquinone biosynthesis COQ7 homolog isoform X2	ubiquinone biosynthesis COQ7 -like protein	
BpHYR1_031467	transmembrane 216-like	transmembrane protein -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_031582	slit homolog 3 -like	slit -like protein	
BpHYR1_031595	coiled-coil domain-containing 115	coiled-coil domain-containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_031658	Retrovirus-related Pol poly from transposon 412	Retrovirus-related Pol poly from transposon	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_031827	AF484083_1voltage-dependent non-L-type calcium channel alpha-1 subunit isoform b	Voltage-dependent non-L-type calcium channel alpha-1 subunit -like protein	SUSPECT_PRODUCT_NAMES: 23 features contain underscore
BpHYR1_031828	AF484082_1voltage-dependent non-L-type calcium channel alpha-1 subunit isoform A	Voltage-dependent non-L-type calcium channel alpha-1 subunit -like protein	SUSPECT_PRODUCT_NAMES: 23 features contain underscore
BpHYR1_031832	AChain Crystal Structure Of Engineered Northeast Structural Genomics Consortium Target	-	FATAL: SUSPECT_PRODUCT_NAMES: 3 features contain 'structure of'
BpHYR1_031855	ribosomal RNA processing 36 homolog	ribosomal RNA processing 36 -like protein	
BpHYR1_031862	raf homolog serine threonine- kinase phl-like	-	
BpHYR1_031878	RRP5 homolog isoform X2	RRP5 -like protein	
BpHYR1_031909	Filamin ABP280 repeat	Filamin/ABP280 repeat containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_031910	Filamin ABP280 repeat	Filamin/ABP280 repeat containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_031923	lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog isoform X2	lipopolysaccharide-induced tumor necrosis factor-alpha factor -like protein	
BpHYR1_032012	coiled-coil domain-containing 157 isoform X1	coiled-coil domain-containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_032049	alpha-ketoglutarate-dependent dioxygenase alkB homolog mitochondrial-like	alpha-ketoglutarate-dependent dioxygenase alkB -like protein	
BpHYR1_032073	crumbs homolog 2 isoform X1	crumbs -like protein	
BpHYR1_032075	radial spoke head 4 homolog A	radial spoke head 4 -like protein	
BpHYR1_032125	POC1 centriolar homolog A-like isoform X1	POC1 centriolar -like protein	
BpHYR1_032137	intraflagellar transport 74 homolog isoform X1	intraflagellar transport 74 -like protein	
BpHYR1_032156	coiled-coil domain-containing 178-like	coiled-coil domain-containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_032157	A Chain Crystal Spectroscopic And Catalytic Properties Of Cobalt(Ii) Copper(Ii) Nickel(Ii) And Mercury(Ii) Derivatives Of The Zinc Endopeptidase A Correlation Of Structure And Proteolytic Activity	-	SUSPECT_PRODUCT_NAMES: 10 features Is longer than 100 characters. Remove descriptive phrases or synonyms from product names. Keep valid long product names, eg long enzyme names
BpHYR1_032170	cell division cycle 20 homolog	cell division cycle 20 -like protein	
BpHYR1_032256	SSUH2 homolog	SSUH2 -like protein	
BpHYR1_032294	placenta-specific gene 8 -like	placenta-specific protein 8 -like	
BpHYR1_032296	ESF1 homolog	ESF1 -like protein	
BpHYR1_032337	ribosome biogenesis BMS1 homolog	ribosome biogenesis BMS1 -like protein	
BpHYR1_032346	ribonuclease UK114	ribonuclease UK114 -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_032376	neurogenic locus notch homolog 1	neurogenic locus notch -like protein	
BpHYR1_032387	integral membrane GPR155-like isoform X1	Integral membrane protein GPR155 (H. sapiens) -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_032415	chromobox homolog 1-like	chromobox -like protein	
BpHYR1_032428	stimulated by retinoic acid gene 6 homolog	stimulated by retinoic acid protein 6 -like protein	
BpHYR1_032564	elongation of very long chain fatty acids AAEL008004-like	elongation of very long chain fatty acids AAEL008004 -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_032657	serrate RNA effector molecule homolog isoform X1	serrate RNA effector molecule-like protein	
BpHYR1_032726	nanos homolog 1-like	nanos-like protein	
BpHYR1_032742	dnaJ homolog subfamily C member 1-like	dnaJ -like protein	
BpHYR1_032789	HET	HET -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_032808	20	Steroid 17-alpha-hydroxylase 17-20	FATAL: SUSPECT_PRODUCT_NAMES: 4 features do not contain letters in product name
BpHYR1_032894	translocation SEC63 homolog	translocation SEC63-like protein	
BpHYR1_032910	HIV Tat-specific factor 1 homolog	HIV Tat-specific factor 1 -like protein	
BpHYR1_032929	gamma-glutamylcyclotransferase CG2811 isoform X1	Putative gamma-glutamylcyclotransferase CG2811 (D. melanogaster) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_032954	dnaJ homolog subfamily C member 7	dnaJ -like protein	
BpHYR1_032973	putative uncharacterized protein C9orf117 homolog isoform X1	C19orf117 (H. sapiens) -like protein	
BpHYR1_032974	PACRG	Parkin coregulated gene protein -like	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_033043	PP2C-like domain-containing CG9801	PP2C-like domain-containing protein CG9801 (D. melanogaster) -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_033059	HET	HET -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_033060	HET	HET -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_033069	dnaJ homolog subfamily C member 24-like	dnaJ -like protein	
BpHYR1_033102	AAEL006171	-	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_033148	vacuolar sorting-associated VTA1 homolog isoform X2	vacuolar sorting-associated VTA1 -like protein	
BpHYR1_033149	E3 ubiquitin- ligase RNF216-like	E3 ubiquitin-ligase RNF216-like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_033222	nuclear receptor-binding homolog	nuclear receptor-binding factor -like	
BpHYR1_033256	partitioning defective 3 homolog	partitioning defective 3 -like protein	
BpHYR1_033349	RNA-binding Musashi homolog 2-like isoform X1	RNA-binding Musashi 2-like protein	
BpHYR1_033404	AAEL005572-PA	-	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_033443	AlNc14C14G1619	-	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_033628	centrosomal of 112 kDa-like	-	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_033645	ubiquitin fusion degradation 1 homolog	ubiquitin fusion degradation 1 -like protein	
BpHYR1_033665	bicaudal D homolog 1	bicaudal D -like protein	
BpHYR1_033742	intraflagellar transport 122 homolog	intraflagellar transport 122 -like protein	
BpHYR1_033746	intraflagellar transport 122 homolog	intraflagellar transport 122 -like protein	
BpHYR1_033782	RNA polymerase II-associated factor 1 homolog isoform X1	RNA polymerase II-associated factor 1 -like protein	
BpHYR1_033791	PIWI	Piwi -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_033815	radial spoke head 10 homolog B isoform X1	radial spoke head 10 -like protein	
BpHYR1_033837	coiled-coil domain-containing C16orf93 homolog isoform X1	coiled-coil domain-containing protein	
BpHYR1_033917	TPA: endonuclease-reverse transcriptase	endonuclease-reverse transcriptase -like protein	SUSPECT_PRODUCT_NAMES: 1 feature starts with 'TPA:'
BpHYR1_033929	CD151 antigen	CD151 antigen -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_033962	ribosome biogenesis regulatory homolog	ribosome biogenesis regulatory -like protein	
BpHYR1_034011	KRI1 homolog	KRI1 -like protein	
BpHYR1_034081	SPE	Spermatocyte protein spe -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_034096	tRNA:m(4)X modification enzyme TRM13 homolog	tRNA:m(4)X modification enzyme TRM13 -like protein	
BpHYR1_034210	SDE2 homolog	SDE2-like protein	
BpHYR1_034241	coiled-coil domain-containing 124	coiled-coil domain-containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_034272	SPARC	SPARC -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_034282	SPT2 homolog	SPT2 -like protein	
BpHYR1_034370	Retrovirus-related Pol poly from transposon 297	Retrovirus-related Pol poly from transposon	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_034380	serrate RNA effector molecule homolog isoform X1	serrate RNA effector molecule -like protein	
BpHYR1_034381	LLP homolog	LLP -like protein	
BpHYR1_034430	SDA1 homolog	SDA1 -like protein	
BpHYR1_034444	tRNA-splicing ligase homolog	tRNA-splicing ligase -like protein	
BpHYR1_034447	Coiled-coil domain-containing 108	coiled-coil domain-containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_034448	coiled-coil domain-containing 108	coiled-coil domain-containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_034580	small subunit processome component 20 homolog	small subunit processome component 20 -like protein	
BpHYR1_034581	small subunit processome component 20 homolog	small subunit processome component 20 -like protein	
BpHYR1_034813	raf homolog serine threonine- kinase phl	Raf serine threonine- kinase phl -like protein	
BpHYR1_034820	DBH-like monooxygenase 2 homolog	DBH-like monooxygenase 2 -like protein	
BpHYR1_034842	phosphatase PTC7 homolog	phosphatase PTC7 -like protein	
BpHYR1_034915	translation machinery-associated 7 homolog	translation machinery-associated 7 -like protein	
BpHYR1_034933	nucleolar complex 3 homolog	nucleolar complex 3 -like protein	
BpHYR1_034988	HET	HET -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_035001	zinc finger 384 isoform X7	zinc finger protein 384 -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_035047	glucose-induced degradation 4 homolog	glucose-induced degradation 4 -like protein	
BpHYR1_035118	putative G- coupled receptor 158	G-coupled receptor -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_035121	putative G- coupled receptor 158	G-coupled receptor -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_035149	denticleless homolog	denticleless -like protein	
BpHYR1_035175	3)-fucosyltransferase 7-like	alpha-(1-3)-fucosyltransferase 7-like	FATAL: SUSPECT_PRODUCT_NAMES: 28 features contain unbalanced brackets or parentheses
BpHYR1_035304	Reverse transcriptase domain and Zinc CCHC-type domain and Peptidase retrovirus RVP subgroup domain and Aspartic peptidase domain-containing	-	SUSPECT_PRODUCT_NAMES: 10 features Is longer than 100 characters. Remove descriptive phrases or synonyms from product names. Keep valid long product names, eg long enzyme names
BpHYR1_035355	centrosomal of 104 kDa	-	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_035358	angel homolog 2 isoform X3	angel -like protein	
BpHYR1_035516	AAEL004181	-	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_035518	RIKEN cDNA isoform CRA_a	-	
BpHYR1_035520	unc-119 homolog B	unc-119 (C. elegans) -like protein	
BpHYR1_035576	mothers against decapentaplegic homolog 3	mothers against decapentaplegic -like protein	
BpHYR1_035622	transmembrane 231	transmembrane protein -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_035681	E3 ubiquitin- ligase RNF185-like	E3 ubiquitin-ligase RNF185-like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_035684	TATA-binding -associated factor 172	TATA-binding -associated factor 172 -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_035709	Retrovirus-related Pol poly from transposon 412	Retrovirus-related Pol poly from transposon	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_035760	neurogenic locus notch homolog 2	neurogenic locus notch-like protein	
BpHYR1_035842	aryl hydrocarbon receptor nuclear translocator homolog	aryl hydrocarbon receptor nuclear translocator -like protein	
BpHYR1_035902	duf1295 domain	-	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_035908	nuclear pore complex Nup153 isoform X1	nuclear pore complex protein Nup153 -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_035927	pre-mRNA-splicing factor CWC22 homolog	pre-mRNA-splicing factor CWC22 -like protein	
BpHYR1_035939	putative G- coupled receptor 139	G-coupled receptor -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_035946	paternally-expressed gene 3 -like	paternally-expressed protein 3 -like	
BpHYR1_036090	disabled homolog 2 isoform X2	disabled -like protein	
BpHYR1_036143	HET	HET -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_036145	5-triphosphate type isoform CRA_c	5-triphosphate type -like protein	
BpHYR1_036187	AMN1 homolog	AMN1 -like protein	
BpHYR1_036230	mothers against decapentaplegic homolog 6	mothers against decapentaplegic -like protein	
BpHYR1_036275	Leucine-rich repeats and immunoglobulin-like domains	Leucine-rich repeats and immunoglobulin-like domains protein	SUSPECT_PRODUCT_NAMES: 12 features May contain plural
BpHYR1_036287	RUS1 family C16orf58 homolog isoform X2	RUS1 family C16orf58 (H. sapiens) -like protein	
BpHYR1_036348	Retrovirus-related Pol poly from transposon 412	Retrovirus-related Pol poly from transposon	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_036359	transmembrane adipocyte-associated 1 homolog	transmembrane adipocyte-associated 1 -like protein	
BpHYR1_036360	rRNA-processing UTP23 homolog	rRNA-processing UTP23 -like protein	
BpHYR1_036443	RIKEN cDNA 4930452B06 gene	-	
BpHYR1_036453	tumor susceptibility gene 101	tumor susceptibility protein 101	
BpHYR1_036503	suppressor of tumorigenicity 14 homolog	suppressor of tumorigenicity 14 -like protein	
BpHYR1_036524	RING finger 219	RING finger protein 219 -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_036596	methylmalonic aciduria and homocystinuria type C homolog	methylmalonic aciduria and homocystinuria type C -like protein	
BpHYR1_036599	UPF0505 C16orf62 homolog	C16orf62 (H. sapiens) -like protein	
BpHYR1_036600	dnaJ homolog subfamily C member 3	dnaJ -like protein	
BpHYR1_036601	E3 ubiquitin- ligase RNF144B	E3 ubiquitin-ligase RNF144B-like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_036644	KIAA0556 homolog isoform X1	KIAA0556 (H. sapiens) -like protein	
BpHYR1_036646	KIAA0556 homolog isoform X1	KIAA0556 (H. sapiens) -like protein	
BpHYR1_036671	peroxidasin homolog	peroxidasin -like protein	
BpHYR1_036698	coiled-coil domain-containing 113-like	coiled-coil domain-containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_036740	FAM221B isoform X1	FAM221B (H. sapiens) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_036832	wings apart homolog	wings apart -like protein	
BpHYR1_036855	ventricular zone-expressed PH domain-containing homolog 1-like	ventricular zone-expressed PH domain-containing-like protein	
BpHYR1_036857	cytochrome p450 3045C1	cytochrome p450 -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_036858	FAM183A	FAM183A (H. sapiens) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_036953	transmembrane 192-like	transmembrane protein -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_037024	tumor suppressor candidate 5 homolog	tumor suppressor candidate 5-like protein	
BpHYR1_037077	UPF0515 C19orf66 homolog	C19orf66 (H. sapiens) -like protein	
BpHYR1_037126	cytochrome c oxidase assembly factor 1 homolog	cytochrome c oxidase assembly factor 1 -like protein	
BpHYR1_037176	3)-fucosyltransferase C-like	alpha-(1-3)-fucosyltransferase C-like	FATAL: SUSPECT_PRODUCT_NAMES: 28 features contain unbalanced brackets or parentheses
BpHYR1_037334	SDA1 homolog isoform X2	SDA1 -like protein	
BpHYR1_037344	PCTP	Phosphatidylcholine transfer protein -like	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_037347	nuclear pore membrane glyco 210-like	nuclear pore membrane glycoprotein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_037399	sex-lethal homolog	Sex-lethal -like protein	
BpHYR1_037400	hydrocephalus-inducing homolog	hydrocephalus-inducing-like protein	
BpHYR1_037401	dnaJ homolog subfamily C member 5	dnaJ -like protein	
BpHYR1_037407	Synaptic vesicle membrane VAT-1 homolog	Synaptic vesicle membrane VAT-1-like protein	
BpHYR1_037487	PITH domain-containing CG6153	PITH domain-containing CG6153 (D. melanogaster) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_037505	TRC8 homolog isoform X1	TRC8 -like protein	
BpHYR1_037509	dnaJ homolog subfamily C member 17	dnaJ -like protein	
BpHYR1_037750	coiled-coil domain-containing 112	coiled-coil domain-containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_037794	Y-box factor homolog isoform X2	Y-box factor -like protein	
BpHYR1_037833	LTV1 homolog	LTV1 -like protein	
BpHYR1_037835	Retrovirus-related Pol poly from transposon 297	Retrovirus-related Pol poly from transposon	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_037866	transmembrane 107-like	transmembrane protein -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_037881	transmembrane anterior posterior transformation 1 homolog isoform X6	transmembrane anterior posterior transformation 1 -like protein	
BpHYR1_037936	FAM192A	FAM192A (H. sapiens) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_037940	CTD nuclear envelope phosphatase 1 homolog isoform X1	CTD nuclear envelope phosphatase 1 -like protein	
BpHYR1_037942	intraflagellar transport 88 homolog isoform X1	intraflagellar transport 88 -like protein	
BpHYR1_038054	E3 ubiquitin- ligase RNF213-like	E3 ubiquitin-ligase RNF213-like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_038158	coiled-coil domain-containing 180-like	coiled-coil domain-containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_038241	diaphanous homolog 2 isoform X2	diaphanous -like protein	
BpHYR1_038267	transcription factor TFIIIB component B homolog	transcription factor TFIIIB component B -like protein	
BpHYR1_038301	putative G- coupled receptor 139	G-coupled receptor -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_038333	HET	HET -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_038373	xenotropic and polytropic retrovirus receptor 1 homolog	xenotropic and polytropic retrovirus receptor 1 -like protein	
BpHYR1_038418	Uncharacterized protein APZ42_024847	-	
BpHYR1_038445	slit homolog 2 isoform X1	slit -like protein	
BpHYR1_038464	intraflagellar transport 43 homolog	intraflagellar transport 43 -like protein	
BpHYR1_038465	6)-fucosyltransferase	alpha-(1-6)-fucosyltransferase	FATAL: SUSPECT_PRODUCT_NAMES: 28 features contain unbalanced brackets or parentheses
BpHYR1_038491	timeless homolog	timeless -like protein	
BpHYR1_038544	unc-79 homolog	unc-79 (C. elegans) -like protein	
BpHYR1_038612	HET	HET -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_038645	Retrovirus-related Pol poly from transposon 412	Retrovirus-related Pol poly from transposon	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_038730	UPF0565 C2orf69 homolog isoform X1	C2orf69 (H. sapiens) -like protein	
BpHYR1_038824	BUD13 homolog	BUD13 -like protein	
BpHYR1_038825	tribbles homolog 2-like	tribbles -like protein	
BpHYR1_038903	isoamyl acetate-hydrolyzing esterase 1 homolog	isoamyl acetate-hydrolyzing esterase 1 -like protein	
BpHYR1_038971	tweety homolog 3	tweety -like protein	
BpHYR1_038987	vacuolar sorting-associated 8 homolog	vacuolar sorting-associated 8  -like protein	
BpHYR1_039107	ribosome biogenesis BMS1 homolog	ribosome biogenesis BMS1 -like protein	
BpHYR1_039114	radial spoke head 10 homolog B-like	radial spoke head 10 -like protein	
BpHYR1_039115	radial spoke head 10 homolog B	radial spoke head 10-like protein	
BpHYR1_039208	zinc finger 768-like isoform X3	zinc finger protein 768 -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_039209	intraflagellar transport 81 homolog	intraflagellar transport 81 -like protein	
BpHYR1_039247	periodic tryptophan 2 homolog	periodic tryptophan 2 -like protein	
BpHYR1_039275	thioredoxin domain-containing 3 homolog isoform X3	thioredoxin domain-containing 3 -like protein	
BpHYR1_039322	stimulated by retinoic acid gene 6 homolog	stimulated by retinoic acid protein 6 -like protein	
BpHYR1_039324	stimulated by retinoic acid gene 6 homolog isoform X2	stimulated by retinoic acid protein 6 -like protein	
BpHYR1_039341	cell division cycle 23 homolog	cell division cycle 23 -like protein	
BpHYR1_039344	Zinc finger 507	zinc finger protein 507 -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_039362	SHQ1 homolog	SHQ1 -like protein	
BpHYR1_039375	Coiled-coil domain-containing 105	coiled-coil domain-containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_039380	putative protein FAM166B-like	FAM166B (H. sapiens) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_039447	transmembrane 222	transmembrane protein -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_039499	Y-box factor homolog	Y-box factor -like protein	
BpHYR1_039541	fem-1 homolog C-like	fem-1-like protein	
BpHYR1_039640	putative uncharacterized protein C19orf52 homolog	C19orf52 (H. sapiens) -like protein	
BpHYR1_039642	zinc finger 277	zinc finger protein 277 -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_039644	AAEL002049	-	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_039721	chromosome transmission fidelity 18 homolog	chromosome transmission fidelity 8 -like protein	
BpHYR1_039724	centrosomal of 152 kDa-like	-	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_039730	LSM12 homolog	LSM12 -like protein	
BpHYR1_039732	116 kDa U5 small nuclear ribonucleo component	U5 small nuclear ribonucleo component -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_039795	COX assembly mitochondrial 2 homolog	COX assembly mitochondrial 2 -like protein	
BpHYR1_039865	transmembrane 234 homolog	transmembrane protein -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_039867	serrate RNA effector molecule homolog isoform X1	serrate RNA effector molecule -like protein	
BpHYR1_039883	coiled-coil domain-containing 42 homolog	coiled-coil domain-containing protein	
BpHYR1_039893	LMBR1 domain-containing 2 homolog	LMBR1 domain-containing 2 -like protein	
BpHYR1_039899	CREBRF homolog	CREBRF -like protein	
BpHYR1_039931	KIAA0100	KIAA0100 (H. sapiens) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_039983	coiled-coil domain-containing 166-like	coiled-coil domain-containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_040017	MATH and LRR domain-containing PFE0570w-like	MATH and LRR domain-containing protein PFE0570w -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_040062	Expressed sequence AU022252	-	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_040134	centrosomal of 112 kDa isoform X1	-	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_040204	putative G- coupled receptor 139	G-coupled receptor -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_040206	Syntaxin-1A homolog	Syntaxin-1A -like protein	
BpHYR1_040221	coiled-coil domain-containing 180	coiled-coil domain-containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_040222	coiled-coil domain-containing 180-like	coiled-coil domain-containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_040224	coiled-coil domain-containing 180-like	coiled-coil domain-containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_040289	roundabout homolog 2-like	roundabout -like protein	
BpHYR1_040352	neurogenic locus notch homolog 1-like	neurogenic locus notch -like protein	
BpHYR1_040363	putative gene supported by AK097565 isoform CRA_a	-	
BpHYR1_040410	nanos homolog 1-like	nanos -like protein	
BpHYR1_040420	slit homolog 3	slit -like protein	
BpHYR1_040466	placenta-specific gene 8 -like	placenta-specific protein 8 -like	
BpHYR1_040486	lin-37 homolog	lin-37 -like protein	
BpHYR1_040487	RNA polymerase-associated CTR9 homolog	RNA polymerase-associated CTR9 -like protein	
BpHYR1_040567	enhancer of rudimentary homolog	enhancer of rudimentary -like protein	
BpHYR1_040577	pumilio homolog	pumilio -like protein	
BpHYR1_040624	zinc finger 622	zinc finger protein 622 -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_040699	flap endonuclease GEN homolog 1 isoform X1	flap endonuclease -like protein	
BpHYR1_040716	AF377999_1 transposase	transposase -like protein	
